#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
1885,claim,3244448737,55,a friend learned  on social media a claim that we only see the same side of the moon,not verified,active,694547,412438,152569,3676,718
1886,claim,6068036635,46,a friend learned  on social media a claim that it would take 258 earth days to drive around one of saturn’s rings at a speed of 75 mph,not verified,under review,569655,135999,31863,305,187
1887,claim,9552784195,55,a friend learned  on social media a claim that the sunset is blue on mars,not verified,active,591776,323452,128160,4777,2485
1888,claim,6040822707,24,a friend learned  on social media a claim that australia is wider than the moon,not verified,active,875426,191007,35693,3377,881
1889,claim,6846584197,8,a friend learned  on social media a claim that saturn is less dense than water,not verified,active,265630,111406,32547,222,106
1890,claim,9742816828,6,a friend learned  on social media a claim that sound actually travels in space,not verified,active,36136,1951,194,24,13
1891,claim,9939913525,18,a friend learned  on social media a claim that a single day on venus takes 243 earth days,not verified,banned,696447,49135,13205,141,93
1892,claim,8658654558,16,a friend learned  on social media a claim that there’s a planet made of diamonds two times the size of earth,not verified,active,700307,108795,4184,2233,303
1893,claim,2420937815,44,a friend learned  on social media a claim that there is a world championship for throwing mobile phones,not verified,active,114164,32098,8918,374,32
1894,claim,3530389308,39,a friend learned  on social media a claim that it is illegal to waste food in french supermarkets,not verified,active,170019,47549,2251,926,341
1895,claim,1285848570,31,a friend learned  on social media a claim that dogs can understand up to 250 hand gestures and words,not verified,active,5325,1495,556,19,0
1896,claim,4655035576,5,a friend learned  on social media a claim that chihuahuas have the largest brain among dogs,not verified,active,606818,68820,26074,552,209
1897,claim,5926663045,58,a friend learned  on social media a claim that the scottish were the first people to fry chicken,not verified,active,370975,97305,36636,1897,969
1898,claim,3472212898,41,a friend learned  on social media a claim that antarctica is the only continent without any reptiles or snakes,not verified,active,620682,335022,83361,347,226
1899,claim,9782011579,42,a friend learned  on social media a claim that a snail can sleep for three years,not verified,active,399117,216696,54263,842,530
1900,claim,9661806287,54,a friend learned  on social media a claim that sneezing while traveling at 60 mph makes you close your eyes for 50 feet,not verified,active,119311,76843,28470,1436,880
1901,claim,1643370120,12,a friend learned  on social media a claim that a full jumbo jet tank has enough fuel to drive a car around the world four times,verified,banned,996959,492360,84422,12120,2118
1902,claim,1545056551,5,a friend learned  on social media a claim that may 22nd is the least common birth date,not verified,banned,875782,389416,125315,5765,1614
1903,claim,3417950958,9,a friend learned  on social media a claim that the longest location name on the planet earth is 85 letters in english.,not verified,active,546591,115793,34524,2757,1087
1904,claim,6450923146,8,"a friend learned  on social media a claim that cows have ""best friends"" and will get stressed when separated",not verified,active,495490,210956,80708,2738,271
1905,claim,6982741468,31,"a friend learned  on social media a claim that in japan, its considered good luck when a sumo wrestler makes your baby cry",not verified,active,885873,499668,76916,11268,5365
1906,claim,9054981240,24,a friend learned  on social media a claim that only one-fourth of the sahara desert is sandy,not verified,banned,241974,16299,3859,217,78
1907,claim,3616337590,10,a friend learned  on social media a claim that human ears and noses never stop growing,not verified,under review,397164,97528,11344,2173,495
1908,claim,5473823085,32,a friend learned  on social media a claim that bees can fly higher than mount everest,not verified,active,901823,433056,32995,5478,1759
1909,claim,7067061412,26,a friend learned  on social media a claim that the french scrabble world champion winner doesn’t speak french,not verified,banned,60301,2311,170,47,13
1910,claim,8488933428,6,a friend learned  on social media a claim that buttermilk does not contain any butter,not verified,under review,389189,42502,13530,136,25
1911,claim,3070108286,46,a friend learned  on social media a claim that the sound of knuckles cracking is actually gasses that are released when pressure is put on them,not verified,banned,411824,82807,19852,2027,698
1912,claim,5737779017,13,a friend learned  on social media a claim that melting glaciers make fizzy noises,not verified,banned,208244,132267,17441,988,75
1913,claim,2689098430,20,a friend learned  on social media a claim that the most successful predator is a wild dog,not verified,active,283260,41152,15637,260,108
1914,claim,9881209788,26,"a friend learned  on social media a claim that in a deck of cards, the king of hearts is the only king without a mustache",not verified,active,351071,152605,55827,3300,1709
1915,claim,8060733756,24,a friend learned  on social media a claim that a man once set a record by putting on over 260 t-shirts,not verified,active,328280,5734,1343,60,18
1916,claim,5154903930,57,a friend learned  on social media a claim that technicolored squirrels roam the lands of southern india,not verified,active,244359,54990,12845,919,372
1917,claim,9429984617,55,a friend learned  on social media a claim that ravens are always aware when someone is watching them,not verified,active,474218,273436,59418,5334,831
1918,claim,4721941459,8,a friend learned  on social media a claim that you can burn calories just by standing,not verified,active,422786,75963,21763,798,458
1919,claim,3337285734,48,a friend learned  on social media a claim that flossing your teeth improves memory,verified,under review,153831,3241,304,50,9
1920,claim,8759090268,21,"a friend learned  on social media a claim that the largest prime number has 17,425,170 digits",not verified,active,893150,384397,48077,8228,446
1921,claim,2231193971,10,a friend learned  on social media a claim that around 50% of the mined gold on earth comes from one source,not verified,active,274967,95739,2824,1084,718
1922,claim,8619897000,14,a friend learned  on social media a claim that lemurs were previously the size of gorillas,not verified,banned,160126,69162,25606,1631,978
1923,claim,8497650749,5,a friend learned  on social media a claim that the moon is moving away from the earth,not verified,active,386921,20921,1079,269,60
1924,claim,9525265534,31,a friend learned  on social media a claim that redwoods are the tallest trees,not verified,banned,559559,2262,720,50,5
1925,claim,1432940070,17,a friend learned  in a discussion board that making emotional facial expressions can prompt humans to have those emotions,not verified,under review,15781,6908,2164,165,100
1926,claim,5554575204,53,a friend learned  in a discussion board that there are more microorganisms in one teaspoon of soil than people on the planet,not verified,banned,546657,117645,3348,681,428
